city,cityLabel,population
http://www.wikidata.org/entity/Q201342,Niamtougou,22986
http://www.wikidata.org/entity/Q201442,Kruševac,58745
http://www.wikidata.org/entity/Q201613,Maebashi,331849
http://www.wikidata.org/entity/Q201631,Orchha,11511
http://www.wikidata.org/entity/Q201722,Veroia,43158
http://www.wikidata.org/entity/Q201832,Aligarh,1131160
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011
http://www.wikidata.org/entity/Q202162,Aba,1160000
http://www.wikidata.org/entity/Q202188,Ardahan,42226
http://www.wikidata.org/entity/Q202195,Tunceli,38504
http://www.wikidata.org/entity/Q202453,Novi Pazar,66527
http://www.wikidata.org/entity/Q202776,Ziguinchor,205294
http://www.wikidata.org/entity/Q202852,Bled,4929
http://www.wikidata.org/entity/Q202852,Bled,4969
http://www.wikidata.org/entity/Q202889,Opalenica,9360
http://www.wikidata.org/entity/Q202973,Kingston,123798
http://www.wikidata.org/entity/Q203000,Perth,47430
http://www.wikidata.org/entity/Q203040,El Puerto de Santa María,89435
http://www.wikidata.org/entity/Q203197,Kandy,120087
http://www.wikidata.org/entity/Q203299,Faiyum,519047
http://www.wikidata.org/entity/Q203301,Umuahia,359230
http://www.wikidata.org/entity/Q203380,Napier,62241
http://www.wikidata.org/entity/Q203380,Napier,62800
http://www.wikidata.org/entity/Q203380,Napier,66300
http://www.wikidata.org/entity/Q203476,Port Blair,100608
http://www.wikidata.org/entity/Q203619,Kemi,21256
http://www.wikidata.org/entity/Q203675,Mažeikiai,33249
http://www.wikidata.org/entity/Q204234,Milton Keynes,207057
http://www.wikidata.org/entity/Q204266,Toyama,413028
http://www.wikidata.org/entity/Q204271,San Luis Potosí,772828
http://www.wikidata.org/entity/Q204317,Echternach,5705
http://www.wikidata.org/entity/Q204365,Zinder,235605
http://www.wikidata.org/entity/Q204381,Kinshasa-Gombe,249862
http://www.wikidata.org/entity/Q204382,Kouvola,85855
http://www.wikidata.org/entity/Q204391,Zinjibar,70801
http://www.wikidata.org/entity/Q204434,Bihać,56261
http://www.wikidata.org/entity/Q204434,Bihać,58185
http://www.wikidata.org/entity/Q204434,Bihać,65544
http://www.wikidata.org/entity/Q204434,Bihać,70732
http://www.wikidata.org/entity/Q204439,El Alamein,2413
http://www.wikidata.org/entity/Q204720,Hereford,63024
http://www.wikidata.org/entity/Q204905,Eleusis,24910
http://www.wikidata.org/entity/Q204966,Übach-Palenberg,23979
http://www.wikidata.org/entity/Q205119,Cajamarca,201329
http://www.wikidata.org/entity/Q205327,Kananga,1971704
http://www.wikidata.org/entity/Q205632,Aubervilliers,88948
http://www.wikidata.org/entity/Q205648,Granada,105171
http://www.wikidata.org/entity/Q205832,Corfu,24838
http://www.wikidata.org/entity/Q205905,Lancaster,52234
http://www.wikidata.org/entity/Q205942,Yalova,144407
http://www.wikidata.org/entity/Q205956,Candon,61432
http://www.wikidata.org/entity/Q206125,Grabów nad Prosną,1917
http://www.wikidata.org/entity/Q206317,Kraljevo,66688
http://www.wikidata.org/entity/Q206484,Abeokuta,888924
http://www.wikidata.org/entity/Q206687,Nelson,46437
http://www.wikidata.org/entity/Q206687,Nelson,48072
http://www.wikidata.org/entity/Q206687,Nelson,49300
http://www.wikidata.org/entity/Q206687,Nelson,51100
http://www.wikidata.org/entity/Q206760,Kyrenia,33207
http://www.wikidata.org/entity/Q206879,Nevşehir,153117
http://www.wikidata.org/entity/Q206881,Kilis,116034
http://www.wikidata.org/entity/Q206885,Düzce,240633
http://www.wikidata.org/entity/Q206891,Kırıkkale,192473
http://www.wikidata.org/entity/Q206891,Kırıkkale,196645
http://www.wikidata.org/entity/Q206895,Hakkâri,81424
http://www.wikidata.org/entity/Q206900,Çorum,294807
http://www.wikidata.org/entity/Q206954,Kastoria,13387
http://www.wikidata.org/entity/Q206957,Serres,58287
http://www.wikidata.org/entity/Q207098,Ghaziabad,2375820
http://www.wikidata.org/entity/Q207100,Ziębice,8195
http://www.wikidata.org/entity/Q207223,Drogheda,40956
http://www.wikidata.org/entity/Q207295,Uusikaupunki,15752
http://www.wikidata.org/entity/Q207322,Huambo,665564
http://www.wikidata.org/entity/Q207322,Huambo,844000
http://www.wikidata.org/entity/Q207324,Cuttack,606007
http://www.wikidata.org/entity/Q207350,Rehovot,132671
http://www.wikidata.org/entity/Q207371,Lichfield,33816
http://www.wikidata.org/entity/Q207467,Trikala,61653
http://www.wikidata.org/entity/Q207470,Bijelo Polje,15883
http://www.wikidata.org/entity/Q207540,Lod,75700
http://www.wikidata.org/entity/Q207639,Chichester,30925
http://www.wikidata.org/entity/Q207749,Thane,1886941
http://www.wikidata.org/entity/Q207752,Shillong,143229
http://www.wikidata.org/entity/Q207753,Hyvinkää,46739
http://www.wikidata.org/entity/Q207754,Tiruchirappalli,916857
http://www.wikidata.org/entity/Q207756,Tauranga,151300
http://www.wikidata.org/entity/Q207801,Bijeljina,114663
http://www.wikidata.org/entity/Q207891,Kokkola,47570
http://www.wikidata.org/entity/Q207972,Tepic,413609
http://www.wikidata.org/entity/Q207998,Fethiye,157745
http://www.wikidata.org/entity/Q207999,Kuusamo,15386
http://www.wikidata.org/entity/Q208005,Kırşehir,153511
http://www.wikidata.org/entity/Q208006,Bilecik,81723
http://www.wikidata.org/entity/Q208022,Police,30623
http://www.wikidata.org/entity/Q208038,Čačak,71883
http://www.wikidata.org/entity/Q208097,Imphal,264986
http://www.wikidata.org/entity/Q208097,Imphal,268243
http://www.wikidata.org/entity/Q208098,Sisimiut,5582
http://www.wikidata.org/entity/Q208151,León,174051
http://www.wikidata.org/entity/Q26268,Luleå,49123
http://www.wikidata.org/entity/Q26393,Poprad,49855
http://www.wikidata.org/entity/Q26397,Nitra,78489
http://www.wikidata.org/entity/Q26563,Roskilde,50046
http://www.wikidata.org/entity/Q26569,Zahlé,100000
http://www.wikidata.org/entity/Q26793,Bergen,267117
http://www.wikidata.org/entity/Q26881,Helsingør,47364
http://www.wikidata.org/entity/Q26906,Ciudad Bolívar,567953
http://www.wikidata.org/entity/Q26958,Layla,7920
http://www.wikidata.org/entity/Q26958,Layla,22986
http://www.wikidata.org/entity/Q26958,Layla,30906
http://www.wikidata.org/entity/Q27001,Martin,52520
http://www.wikidata.org/entity/Q27116,Vejle,56567
http://www.wikidata.org/entity/Q27119,Kolding,58757
http://www.wikidata.org/entity/Q27161,Körfez,165503
http://www.wikidata.org/entity/Q27162,Gölcük,162584
http://www.wikidata.org/entity/Q27168,Randers,59391
http://www.wikidata.org/entity/Q27168,Randers,61121
http://www.wikidata.org/entity/Q27168,Randers,61163
http://www.wikidata.org/entity/Q27168,Randers,62563
http://www.wikidata.org/entity/Q27168,Randers,62802
http://www.wikidata.org/entity/Q27176,Al Bahah,21983
http://www.wikidata.org/entity/Q27176,Al Bahah,73106
http://www.wikidata.org/entity/Q27176,Al Bahah,95089
http://www.wikidata.org/entity/Q27223,Dhurma,11461
http://www.wikidata.org/entity/Q27242,Al-Ula,32413
http://www.wikidata.org/entity/Q27359,Al Majma'ah,12065
http://www.wikidata.org/entity/Q27359,Al Majma'ah,35678
http://www.wikidata.org/entity/Q27359,Al Majma'ah,47743
http://www.wikidata.org/entity/Q27393,Herning,44557
http://www.wikidata.org/entity/Q27452,Frederikshavn,23501
http://www.wikidata.org/entity/Q27660,Jizan,127743
http://www.wikidata.org/entity/Q27678,Holstebro,35392
http://www.wikidata.org/entity/Q28031,Svendborg,27210
http://www.wikidata.org/entity/Q28516,Tarnobrzeg,44901
http://www.wikidata.org/entity/Q28729,Kozhikode,431560
http://www.wikidata.org/entity/Q28911,Lahti,118119
http://www.wikidata.org/entity/Q29042,Akureyri,18925
http://www.wikidata.org/entity/Q29303,Canterbury,54880
http://www.wikidata.org/entity/Q29585,Migues,2109
http://www.wikidata.org/entity/Q29888,Aswan,267913
http://www.wikidata.org/entity/Q29962,Asyut,389307
http://www.wikidata.org/entity/Q30002,Chengdu,20937757
http://www.wikidata.org/entity/Q30520,Bulayevo,8433
http://www.wikidata.org/entity/Q30616,Heredia,18988
http://www.wikidata.org/entity/Q30617,Cartago,22775
http://www.wikidata.org/entity/Q30620,Limón,60710
http://www.wikidata.org/entity/Q30687,Puntarenas,41528
http://www.wikidata.org/entity/Q30951,Jalgaon,460468
http://www.wikidata.org/entity/Q30970,Jamestown,714
http://www.wikidata.org/entity/Q30985,Hamilton,3686
http://www.wikidata.org/entity/Q30990,Plymouth,0
http://www.wikidata.org/entity/Q30994,The Valley,1067
http://www.wikidata.org/entity/Q30996,El Alto,842378
http://www.wikidata.org/entity/Q31350,Shibin Al Kawm,177112
http://www.wikidata.org/entity/Q31565,Jerash,50745
http://www.wikidata.org/entity/Q31572,Al-Karak,21678
http://www.wikidata.org/entity/Q31594,Ar Ramtha,155693
http://www.wikidata.org/entity/Q31616,Ma'an,30046
http://www.wikidata.org/entity/Q31805,Invercargill,47625
http://www.wikidata.org/entity/Q31805,Invercargill,48700
http://www.wikidata.org/entity/Q31805,Invercargill,50200
http://www.wikidata.org/entity/Q33377,Jalandhar,873725
http://www.wikidata.org/entity/Q33428,Vinh,490000
http://www.wikidata.org/entity/Q33532,Gandia,75911
http://www.wikidata.org/entity/Q33935,Tel Aviv,451523
http://www.wikidata.org/entity/Q33962,Sanremo,54529
http://www.wikidata.org/entity/Q34001,Roubaix,98828
http://www.wikidata.org/entity/Q34106,Sarnia,74958
http://www.wikidata.org/entity/Q34116,Thunder Bay,107909
http://www.wikidata.org/entity/Q34126,Funafuti,6025
http://www.wikidata.org/entity/Q34180,Brantford,97496
http://www.wikidata.org/entity/Q34183,Barrie,197059
http://www.wikidata.org/entity/Q34217,Oxford,152000
http://www.wikidata.org/entity/Q34218,Burlington,183314
http://www.wikidata.org/entity/Q34227,Belleville,50716
http://www.wikidata.org/entity/Q34370,Rotterdam,592105
http://www.wikidata.org/entity/Q34647,Johannesburg,4434827
http://www.wikidata.org/entity/Q34692,Kingston,580000
http://www.wikidata.org/entity/Q34820,Santo Domingo,1128678
http://www.wikidata.org/entity/Q34932,Brisbane,2360241
http://www.wikidata.org/entity/Q34986,Trinidad,101454
http://www.wikidata.org/entity/Q34995,Cobija,46267
http://www.wikidata.org/entity/Q35001,Lismore,3579
http://www.wikidata.org/entity/Q35001,Lismore,3656
http://www.wikidata.org/entity/Q35004,Tarija,179528
http://www.wikidata.org/entity/Q35045,Potosí,189652
http://www.wikidata.org/entity/Q35178,Kuwait City,2989000
http://www.wikidata.org/entity/Q35246,Oruro,264683
http://www.wikidata.org/entity/Q35362,Tajynsha,12418
http://www.wikidata.org/entity/Q35381,Colombo,752993
http://www.wikidata.org/entity/Q35493,Almaty,1916822
http://www.wikidata.org/entity/Q35784,Al Bayda,250000
http://www.wikidata.org/entity/Q36168,Bridgetown,110000
http://www.wikidata.org/entity/Q36219,Brega,13000
http://www.wikidata.org/entity/Q36260,Apia,37708
http://www.wikidata.org/entity/Q36262,Saint John's,22219
http://www.wikidata.org/entity/Q36262,Saint John's,23453
http://www.wikidata.org/entity/Q36262,Saint John's,24451
http://www.wikidata.org/entity/Q36281,Roseau,14725
http://www.wikidata.org/entity/Q459,Plovdiv,383540
http://www.wikidata.org/entity/Q472,Sofia,1383435
http://www.wikidata.org/entity/Q649,Moscow,12455682
http://www.wikidata.org/entity/Q1085,Prague,1275406
http://www.wikidata.org/entity/Q1156,Mumbai,15414288
http://www.wikidata.org/entity/Q1348,Kolkata,4496694
http://www.wikidata.org/entity/Q1352,Chennai,10265000
http://www.wikidata.org/entity/Q1355,Bangalore,12327000
http://www.wikidata.org/entity/Q1361,Hyderabad,9305000
http://www.wikidata.org/entity/Q3130,Sydney,4840600
http://www.wikidata.org/entity/Q3141,Melbourne,4529500
http://www.wikidata.org/entity/Q6506,Varna,348668
http://www.wikidata.org/entity/Q6506,Varna,369278
http://www.wikidata.org/entity/Q6509,Burgas,210813
http://www.wikidata.org/entity/Q6509,Burgas,225896
http://www.wikidata.org/entity/Q8385,Ostrava,279791
http://www.wikidata.org/entity/Q8660,Karachi,14910352
http://www.wikidata.org/entity/Q14960,Brno,379466
http://www.wikidata.org/entity/Q16506,České Budějovice,93426
http://www.wikidata.org/entity/Q22284,Bettborn,406
http://www.wikidata.org/entity/Q22284,Bettborn,460
http://www.wikidata.org/entity/Q23070,Sneek,33855
http://www.wikidata.org/entity/Q33486,Hartford,121054
http://www.wikidata.org/entity/Q34647,Johannesburg,4434827
http://www.wikidata.org/entity/Q34932,Brisbane,2360241
http://www.wikidata.org/entity/Q36989,Pardubice,88520
http://www.wikidata.org/entity/Q37995,Yangon,5209541
http://www.wikidata.org/entity/Q37995,Yangon,5430000
http://www.wikidata.org/entity/Q37995,Yangon,6874000
http://www.wikidata.org/entity/Q37995,Yangon,7360703
http://www.wikidata.org/entity/Q42371,Sermide,6089
http://www.wikidata.org/entity/Q43453,Plzeň,168733
http://www.wikidata.org/entity/Q52100,Stia,2990
http://www.wikidata.org/entity/Q66485,Jaipur,3073350
http://www.wikidata.org/entity/Q81137,Olomouc,99496
http://www.wikidata.org/entity/Q112937,Banteln,1496
http://www.wikidata.org/entity/Q115998,Gorna Oryahovitsa,30169
http://www.wikidata.org/entity/Q115998,Gorna Oryahovitsa,33780
http://www.wikidata.org/entity/Q122188,Sauldorf,2577
http://www.wikidata.org/entity/Q132395,Byala,8087
http://www.wikidata.org/entity/Q132395,Byala,8846
http://www.wikidata.org/entity/Q146351,Liberec,102951
http://www.wikidata.org/entity/Q147938,Tsarevo,6031
http://www.wikidata.org/entity/Q147938,Tsarevo,6083
http://www.wikidata.org/entity/Q156974,Ústí nad Labem,90378
http://www.wikidata.org/entity/Q160173,Ruse,143325
http://www.wikidata.org/entity/Q160173,Ruse,159100
http://www.wikidata.org/entity/Q165420,Pleven,119596
http://www.wikidata.org/entity/Q167953,Rakovski,15694
http://www.wikidata.org/entity/Q167953,Rakovski,16602
http://www.wikidata.org/entity/Q168668,Dobrich,89701
http://www.wikidata.org/entity/Q168668,Dobrich,101495
http://www.wikidata.org/entity/Q170415,Stara Zagora,136144
http://www.wikidata.org/entity/Q170415,Stara Zagora,155342
http://www.wikidata.org/entity/Q171018,Zlín,72973
http://www.wikidata.org/entity/Q173277,Blagoevgrad,73341
http://www.wikidata.org/entity/Q173277,Blagoevgrad,73370
http://www.wikidata.org/entity/Q173277,Blagoevgrad,73422
http://www.wikidata.org/entity/Q173277,Blagoevgrad,73463
http://www.wikidata.org/entity/Q173277,Blagoevgrad,73690
http://www.wikidata.org/entity/Q173277,Blagoevgrad,73775
http://www.wikidata.org/entity/Q173277,Blagoevgrad,73916
http://www.wikidata.org/entity/Q173277,Blagoevgrad,73952
http://www.wikidata.org/entity/Q173277,Blagoevgrad,74059
http://www.wikidata.org/entity/Q173277,Blagoevgrad,74673
http://www.wikidata.org/entity/Q173277,Blagoevgrad,74754
http://www.wikidata.org/entity/Q173277,Blagoevgrad,74805
http://www.wikidata.org/entity/Q173277,Blagoevgrad,74839
http://www.wikidata.org/entity/Q173277,Blagoevgrad,74915
http://www.wikidata.org/entity/Q173277,Blagoevgrad,75220
http://www.wikidata.org/entity/Q173277,Blagoevgrad,75351
http://www.wikidata.org/entity/Q173277,Blagoevgrad,75364
http://www.wikidata.org/entity/Q173277,Blagoevgrad,75641
http://www.wikidata.org/entity/Q173277,Blagoevgrad,76569
http://www.wikidata.org/entity/Q173277,Blagoevgrad,76571
http://www.wikidata.org/entity/Q173277,Blagoevgrad,76725
http://www.wikidata.org/entity/Q173277,Blagoevgrad,76764
http://www.wikidata.org/entity/Q173277,Blagoevgrad,76793
http://www.wikidata.org/entity/Q173277,Blagoevgrad,76937
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77005
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77197
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77270
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77295
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77366
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77394
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77550
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77623
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77637
http://www.wikidata.org/entity/Q173277,Blagoevgrad,77879
http://www.wikidata.org/entity/Q173277,Blagoevgrad,78267
http://www.wikidata.org/entity/Q173277,Blagoevgrad,78608
http://www.wikidata.org/entity/Q173277,Blagoevgrad,78818
http://www.wikidata.org/entity/Q173277,Blagoevgrad,79001
http://www.wikidata.org/entity/Q173277,Blagoevgrad,80069
http://www.wikidata.org/entity/Q173277,Blagoevgrad,80386
http://www.wikidata.org/entity/Q173277,Blagoevgrad,80406
http://www.wikidata.org/entity/Q173277,Blagoevgrad,80668
http://www.wikidata.org/entity/Q173277,Blagoevgrad,81223
http://www.wikidata.org/entity/Q173277,Blagoevgrad,81236
http://www.wikidata.org/entity/Q173277,Blagoevgrad,81296
http://www.wikidata.org/entity/Q4560051,Baturaja,132772
http://www.wikidata.org/entity/Q4857377,Banyuwangi,108617
http://www.wikidata.org/entity/Q5264989,Stabat,93063
http://www.wikidata.org/entity/Q6695697,Lubuk Pakam,96038
http://www.wikidata.org/entity/Q7680880,Bondowoso,72891
http://www.wikidata.org/entity/Q7682227,Tanahmerah,941
http://www.wikidata.org/entity/Q178835,Baalbek,24000
http://www.wikidata.org/entity/Q178948,Khajuraho,24481
http://www.wikidata.org/entity/Q179007,Tucupita,86487
http://www.wikidata.org/entity/Q179046,Fatehpur Sikri,32905
http://www.wikidata.org/entity/Q179290,Martvili,1660
http://www.wikidata.org/entity/Q179290,Martvili,2984
http://www.wikidata.org/entity/Q179290,Martvili,3156
http://www.wikidata.org/entity/Q179290,Martvili,4099
http://www.wikidata.org/entity/Q179290,Martvili,4182
http://www.wikidata.org/entity/Q179290,Martvili,4203
http://www.wikidata.org/entity/Q179290,Martvili,4242
http://www.wikidata.org/entity/Q179290,Martvili,4274
http://www.wikidata.org/entity/Q179290,Martvili,4315
http://www.wikidata.org/entity/Q179290,Martvili,4363
http://www.wikidata.org/entity/Q179290,Martvili,4425
http://www.wikidata.org/entity/Q179290,Martvili,5062
http://www.wikidata.org/entity/Q179290,Martvili,5609
http://www.wikidata.org/entity/Q179290,Martvili,6036
http://www.wikidata.org/entity/Q179351,City of Westminster,255324
http://www.wikidata.org/entity/Q179815,Durham,48069
http://www.wikidata.org/entity/Q180057,Lincoln,97541
http://www.wikidata.org/entity/Q180084,Ile Ife,501952
http://www.wikidata.org/entity/Q180139,Hradec Králové,90596
http://www.wikidata.org/entity/Q180176,Kozani,41066
http://www.wikidata.org/entity/Q180233,Pori,85363
http://www.wikidata.org/entity/Q180333,Foča,12334
http://www.wikidata.org/entity/Q180522,Aqaba,140000
http://www.wikidata.org/entity/Q180803,Truro,21555
http://www.wikidata.org/entity/Q180810,Mtskheta,7606
http://www.wikidata.org/entity/Q180921,Omdurman,2805396
http://www.wikidata.org/entity/Q181359,Talavera de la Reina,83247
http://www.wikidata.org/entity/Q181379,Osmaniye,264373
http://www.wikidata.org/entity/Q181557,Kaohsiung,2733566
http://www.wikidata.org/entity/Q181854,Lappeenranta,72875
http://www.wikidata.org/entity/Q181966,Naha,316048
http://www.wikidata.org/entity/Q182009,Tekirdağ,204001
http://www.wikidata.org/entity/Q182025,Aksaray,319865
http://www.wikidata.org/entity/Q182059,Kumasi,2069350
http://www.wikidata.org/entity/Q182092,Tobruk,135832
